species_id,name,taxa,scientificname,species_url,commonname,redlist,family,family_common,taxonomic_level,sequenceid,genus,created_at
da88d767-5730-4469-9de9-e36be9003a2a,Osteocephalus,amphibians,,,,,,NULL,genus,NULL,Osteocephalus,2024-01-24 17:18:54.447684+00
f7b293c4-e199-4097-8fff-16763a04d5d2,Pithecopus,amphibians,,NULL,,NULL,,,genus,NULL,Pithecopus,2024-01-31 16:46:01.310562+00
00d08222-b7a1-41fa-8e9e-b58792add43e,Allobates,amphibians,,,,,,NULL,genus,NULL,Allobates,2024-01-24 17:18:54.447684+00
38a32f2c-d48b-4291-95ed-43d8c03fadda,Boana geographica,amphibians,Boana geographica,NULL,NULL,NULL,,NULL,species,NULL,Boana,2024-01-24 17:18:54.447684+00
7a22ad95-1d76-4759-82a3-4d5b0ad3649b,Dendropsophus brevifrons,amphibians,Dendropsophus brevifrons,NULL,NULL,NULL,,NULL,species,NULL,Dendropsophus,2024-01-24 17:18:54.447684+00
64c8a1c6-cbdb-4e87-a923-c9c75a9ead09,Chiasmocleis bassleri,amphibians,Chiasmocleis bassleri,NULL,NULL,NULL,,NULL,species,NULL,Chiasmocleis,2024-01-24 17:18:54.447684+00
960a7c29-3edc-45ac-9d14-b3c6e245fe38,Trachycephalus,amphibians,,,,,,NULL,genus,NULL,Trachycephalus,2024-01-24 17:18:54.447684+00
edbfbc09-1f82-47f0-a93c-d81a37fd1f1b,Phyllomedusa,amphibians,,,,,Hylidae,NULL,genus,NULL,Phyllomedusa,2024-01-24 17:18:54.447684+00
39d0404b-dc57-4e9c-93ba-03f464b232ea,Rhaebo,amphibians,,,,,,NULL,genus,NULL,Rhaebo,2024-01-24 17:18:54.447684+00
51fc10d4-661a-4de7-84b0-8d8d39b4df04,Microhylidae,amphibians,,,,,Microhylidae,Microhylid Frogs,family,48,,2024-01-24 17:18:54.447684+00
0ec05524-e37c-4edf-baf8-16d331b92310,Pristimantis zeuctotylus,amphibians,Pristimantis zeuctotylus,NULL,NULL,NULL,,NULL,species,NULL,Pristimantis,2024-01-24 17:18:54.447684+00
2d297272-93ca-48b3-b278-5cf0de917086,Amazophrynella,amphibians,,,,,Bufonidae,NULL,genus,NULL,Amazophrynella,2024-01-24 17:18:54.447684+00
73386006-6abc-4665-9cbb-54ba7abea3d1,Dendropsophus haraldschultzi,amphibians,Dendropsophus haraldschultzi,NULL,NULL,NULL,,NULL,species,NULL,Dendropsophus,2024-01-24 17:18:54.447684+00
4b18f109-7959-4bf4-bfe6-6f43edd8cb02,Otophryne pyburni,amphibians,Otophryne pyburni,NULL,NULL,NULL,,NULL,species,NULL,Otophryne,2024-01-24 17:18:54.447684+00
f599bbbb-3e80-4244-b60d-48cb0cad24de,Rhinatrematidae,amphibians,,NULL,,NULL,Rhinatrematidae,Neotropical Tailed Caecilians,family,NULL,,2024-01-31 16:46:01.310562+00
a7f3d79b-9a5f-4c32-857a-85c443f2c935,Adenomera,amphibians,,,,,,NULL,genus,NULL,Adenomera,2024-01-24 17:18:54.447684+00
800ad784-35e3-4c6e-b1a2-5d2de6a86910,Leptodactylus knudseni,amphibians,Leptodactylus knudseni,NULL,NULL,NULL,,NULL,species,NULL,Leptodactylus,2024-01-24 17:18:54.447684+00
7cd24d8b-c2a2-4828-912d-b0e8cd2f318b,Pristimantis vilarsi,amphibians,Pristimantis vilarsi,NULL,NULL,NULL,,NULL,species,NULL,Pristimantis,2024-01-24 17:18:54.447684+00
8a927f65-f992-4072-9928-f8089e77d7a5,Rhinella granulosa,amphibians,Rhinella granulosa,NULL,NULL,NULL,,NULL,species,NULL,Rhinella,2024-01-24 17:18:54.447684+00
51db4326-81a6-4866-8e7b-56aacc752816,Anomaloglossus baeobatrachus,amphibians,Anomaloglossus baeobatrachus,NULL,NULL,NULL,,NULL,species,NULL,Anomaloglossus,2024-01-24 17:18:54.447684+00
274d432d-fa7a-49d3-8ef8-1e6b7d290417,Atelopus,amphibians,,,,,Bufonidae,NULL,genus,NULL,Atelopus,2024-01-24 17:18:54.447684+00
253f765e-b8b3-4cfe-95fc-8c42a0c868c2,Sphaenorhynchus carneus,amphibians,Sphaenorhynchus carneus,NULL,NULL,NULL,,NULL,species,NULL,Sphaenorhynchus,2024-01-24 17:18:54.447684+00
e12a4194-d011-4f79-9777-78a9a6506d6c,Pristimantis,amphibians,,,,,,NULL,genus,NULL,Pristimantis,2024-01-24 17:18:54.447684+00
975edb43-38f9-42aa-96b1-8ec8ce71778e,Osteocephalus buckleyi,amphibians,Osteocephalus buckleyi,NULL,NULL,NULL,,NULL,species,NULL,Osteocephalus,2024-01-24 17:18:54.447684+00
e4b13a06-746d-4036-b92c-1fee438d78f5,Typhlonectes compressicauda,amphibians,Typhlonectes compressicauda,NULL,Cayenne Caecilian,NULL,Typhlonectidae,Aquatic Caecilians,species,NULL,Typhlonectes,2024-01-31 16:46:01.310562+00
163e7291-a510-4e42-8fb1-7c643ba5dfd2,Potamotyphlus,amphibians,,NULL,,NULL,Typhlonectidae,Aquatic Caecilians,genus,NULL,Potamotyphlus,2024-01-31 16:46:01.310562+00
8f6b8af7-84fa-4d60-b954-1b48b949d892,Pseudopaludicola boliviana,amphibians,Pseudopaludicola boliviana,NULL,Bolivian Swamp Frog,NULL,Leptodactylidae,Neotropical Frogs,species,NULL,Pseudopaludicola,2024-01-31 16:46:01.310562+00
4cea46c8-ca39-43d1-96a1-335dbbd4a7f6,Allobates femoralis,amphibians,Allobates femoralis,NULL,NULL,NULL,,NULL,species,NULL,Allobates,2024-01-24 17:18:54.447684+00
3e9f2d7c-8a3a-42a2-bb15-b334d625ca27,Typhlonectidae,amphibians,,NULL,,NULL,Typhlonectidae,Aquatic Caecilians,family,NULL,,2024-01-31 16:46:01.310562+00
3d4423b9-5415-4c5f-a9b9-410d52e02943,Phyllomedusa tarsius,amphibians,Phyllomedusa tarsius,NULL,NULL,NULL,,NULL,species,NULL,Phyllomedusa,2024-01-24 17:18:54.447684+00
26a91061-57a9-4afc-b854-9822b1049887,Dendropsophus rossalleni,amphibians,Dendropsophus rossalleni,NULL,NULL,NULL,,NULL,species,NULL,Dendropsophus,2024-01-24 17:18:54.447684+00
71400e9a-809a-44f9-abeb-6f2e1c46efeb,Typhlonectes,amphibians,,NULL,,NULL,Typhlonectidae,Aquatic Caecilians,genus,NULL,Typhlonectes,2024-01-31 16:46:01.310562+00
3b54d73d-45f6-4a3b-8c46-b6da4b7533e2,Rhinella castaneotica,amphibians,Rhinella castaneotica,NULL,NULL,NULL,,NULL,species,NULL,Rhinella,2024-01-24 17:18:54.447684+00
e82cdf37-b527-4c0f-a7d5-cbd7b4d02a90,Ctenophryne geayi,amphibians,Ctenophryne geayi,NULL,NULL,NULL,,NULL,species,NULL,Ctenophryne,2024-01-24 17:18:54.447684+00
dadde697-5f77-45f8-9074-c09868de60c0,Allophryne ruthveni,amphibians,Allophryne ruthveni,NULL,NULL,NULL,,NULL,species,NULL,Allophryne,2024-01-24 17:18:54.447684+00
8feb93b6-95cb-45e8-8fea-c2d51d4bf085,Lysapsus,amphibians,,,,,,NULL,genus,NULL,Lysapsus,2024-01-24 17:18:54.447684+00
a306dbf8-f234-4fe4-8031-a6aadf40982b,Potomotyphlus kaupii,amphibians,Potomotyphlus kaupii,NULL,Kaup's Caecilian,NULL,,,species,NULL,Potomotyphlus,2024-01-31 16:46:01.310562+00
8a5bfe35-994e-43ef-a8a7-2d5ae4ced851,Boana boans,amphibians,Boana boans,NULL,NULL,NULL,,NULL,species,NULL,Boana,2024-01-24 17:18:54.447684+00
9673566f-9317-44dc-a2ce-33e51fcbbc68,Allophryne,amphibians,,,,,,NULL,genus,NULL,Allophryne,2024-01-24 17:18:54.447684+00
866f44e6-cfe3-40c5-8501-8e1c469aa168,Dendropsophus leucophyllatus,amphibians,Dendropsophus leucophyllatus,NULL,NULL,NULL,,NULL,species,NULL,Dendropsophus,2024-01-24 17:18:54.447684+00
3a7d1b59-47ee-4043-b63e-d24c04b9aabb,Scarthyla,amphibians,,,,,,NULL,genus,NULL,Scarthyla,2024-01-24 17:18:54.447684+00
8f0011ab-38f2-423e-a3f3-f8254c7c9428,Dendropsophus miyatai,amphibians,Dendropsophus miyatai,NULL,NULL,NULL,,NULL,species,NULL,Dendropsophus,2024-01-24 17:18:54.447684+00
184fc143-2200-4e69-8d2e-a79a988c94c1,Lithodytes lineatus,amphibians,Lithodytes lineatus,NULL,NULL,NULL,,NULL,species,NULL,Lithodytes,2024-01-24 17:18:54.447684+00
80de6924-95bf-493c-9708-78d8da86e72e,Phyllomedusa bicolor,amphibians,Phyllomedusa bicolor,NULL,NULL,NULL,,NULL,species,NULL,Phyllomedusa,2024-01-24 17:18:54.447684+00
93150ac3-2936-4682-9dbb-758150d184a6,Lithodytes,amphibians,,,,,,NULL,genus,NULL,Lithodytes,2024-01-24 17:18:54.447684+00
dcd1ac60-3c68-46c6-bd71-7456e950dfec,Leptodactylus stenodema,amphibians,Leptodactylus stenodema,NULL,NULL,NULL,,NULL,species,NULL,Leptodactylus,2024-01-24 17:18:54.447684+00
