species_id,name,taxa,scientificname,species_url,commonname,redlist,family,family_common,taxonomic_level,sequenceid,genus,created_at
b24ba80b-81b6-42e4-95ac-b92aa52de157,Pseudomyrmex sericeus,ants,Pseudomyrmex sericeus,NULL,,NULL,,,species,NULL,Pseudomyrmex,2024-01-31 16:46:01.310562+00
f7cc29e8-d301-4a30-8f1c-c1f670834aeb,Centromyrmex,ants,,,,,,NULL,genus,NULL,Centromyrmex,2024-01-24 17:18:54.447684+00
88d6ccfa-962c-41b1-9f65-8f119d756aee,Strumigenys carinithorax,ants,Strumigenys carinithorax,NULL,,NULL,,,species,NULL,Strumigenys,2024-01-31 16:46:01.310562+00
36dc4793-33c3-48ab-afdc-325620cb22c5,Neivamyrmex iridescens,ants,Neivamyrmex iridescens,NULL,,NULL,,,species,NULL,Neivamyrmex,2024-01-31 16:46:01.310562+00
da52b013-6972-4990-b22f-e25ba2d072a7,Pseudomyrmex unicolor,ants,Pseudomyrmex unicolor,NULL,,NULL,,,species,NULL,Pseudomyrmex,2024-01-31 16:46:01.310562+00
cf7f6159-0cf1-48fd-a6d8-bf421798ffc6,Dorymyrmex,ants,,NULL,,NULL,Formicidae,,genus,NULL,Dorymyrmex,2024-01-31 16:46:01.310562+00
4cf3dbf5-45fb-4f4f-aa99-376d2f7b3ece,Odontomachus caelatus,ants,Odontomachus caelatus,NULL,,NULL,,,species,NULL,Odontomachus,2024-01-31 16:46:01.310562+00
b294e3ea-fc09-46e4-9ea8-0656baf260c7,Paraponera,ants,,,,,,NULL,genus,NULL,Paraponera,2024-01-24 17:18:54.447684+00
3ff71d80-6e86-4246-8169-2864a0f41324,Crematogaster,ants,,,,,Formicidae,NULL,genus,NULL,Crematogaster,2024-01-24 17:18:54.447684+00
80f3fa80-043b-4fd3-a5b6-7ba755b18c6d,Camponotus renggeri,ants,Camponotus renggeri,NULL,NULL,NULL,,NULL,species,NULL,Camponotus,2024-01-24 17:18:54.447684+00
2be73982-6ca9-471e-bae0-e3bba76e7865,Rogeria curvipubens,ants,Rogeria curvipubens,NULL,,NULL,,,species,NULL,Rogeria,2024-01-31 16:46:01.310562+00
a53f39cd-2b15-47a1-bbb4-2e1fc0bfec53,Wasmannia rochai,ants,Wasmannia rochai,NULL,,NULL,,,species,NULL,Wasmannia,2024-01-31 16:46:01.310562+00
b23f3b8b-0f25-40c4-b7be-6af3d461e6a7,Gnamptogenys mina,ants,Gnamptogenys mina,NULL,,NULL,,,species,NULL,Gnamptogenys,2024-01-31 16:46:01.310562+00
506a68fc-bfe2-40b1-acc5-bc62a8c0c341,Sericomyrmex saussurei,ants,Sericomyrmex saussurei,NULL,,NULL,,,species,NULL,Sericomyrmex,2024-01-31 16:46:01.310562+00
d3c5f20b-a4f5-4359-93f1-8538de34a3ae,Trachymyrmex saussurei,ants,Trachymyrmex saussurei,NULL,,NULL,,,species,NULL,Trachymyrmex,2024-01-31 16:46:01.310562+00
52f9f58e-c85a-4ac2-9d89-d1058980689f,Cephalotes umbraculatus,ants,Cephalotes umbraculatus,NULL,NULL,NULL,,NULL,species,NULL,Cephalotes,2024-01-24 17:18:54.447684+00
3af08a7e-2bcb-43c7-b155-81db1653135d,Allomerus octoarticulatus,ants,Allomerus octoarticulatus,NULL,,NULL,,,species,NULL,Allomerus,2024-01-31 16:46:01.310562+00
40ea203b-27a6-4b0b-8eb1-fb3964ac8c08,Labidus praedator,ants,Labidus praedator,NULL,,NULL,Formicidae,,species,NULL,Labidus,2024-01-31 16:46:01.310562+00
5558803e-47b5-40ad-a5e4-3594d9b1c129,Eciton,ants,,,,,,NULL,genus,NULL,Eciton,2024-01-24 17:18:54.447684+00
953719fa-3454-4f72-96f0-18a82e5e296d,Anochetus horridus,ants,Anochetus horridus,NULL,,NULL,,,species,NULL,Anochetus,2024-01-31 16:46:01.310562+00
121cd42e-7686-414d-b836-9b42b9277350,Pyramica subedentata,ants,Pyramica subedentata,NULL,,NULL,,,species,NULL,Pyramica,2024-01-31 16:46:01.310562+00
66b8d578-7d52-4fae-b1b9-90b0ca4342b3,Gigantiops,ants,,,,,,NULL,genus,NULL,Gigantiops,2024-01-24 17:18:54.447684+00
84be10c6-9aca-4356-bf4f-6e955f28c39a,Pachycondyla,ants,,,,,,NULL,genus,NULL,Pachycondyla,2024-01-24 17:18:54.447684+00
316d2e89-9bb3-48b9-8f3b-3806fcb9b0d0,Cryptomyrmex,ants,,NULL,,NULL,,,genus,NULL,Cryptomyrmex,2024-01-31 16:46:01.310562+00
5b011870-095a-4109-a281-b9df5fa6ec73,Atta,ants,,,,,Formicidae,NULL,genus,NULL,Atta,2024-01-24 17:18:54.447684+00
94b8bf14-8990-49d8-b944-d7320cd75056,Procryptocerus,ants,,NULL,,NULL,,,genus,NULL,Procryptocerus,2024-01-31 16:46:01.310562+00
cdd11e4d-e57b-45f2-95b1-3f17a209e0b4,Dolichoderus rugosus,ants,Dolichoderus rugosus,NULL,NULL,NULL,,NULL,species,NULL,Dolichoderus,2024-01-24 17:18:54.447684+00
5e92c06d-37e3-4d9c-858b-6423126798d5,Hypoponera,ants,,,,,Formicidae,NULL,genus,NULL,Hypoponera,2024-01-24 17:18:54.447684+00
1b8c5481-c7c1-4387-b9b0-d911450ac360,Neivamyrmex pilosus,ants,Neivamyrmex pilosus,NULL,,NULL,,,species,NULL,Neivamyrmex,2024-01-31 16:46:01.310562+00
e66fc5e4-8fc9-4363-92f7-05fdf873be6f,Pachycondyla villosa,ants,Pachycondyla villosa,NULL,,NULL,,,species,NULL,Pachycondyla,2024-01-31 16:46:01.310562+00
f0433207-be59-4846-8914-087499ee3c85,Leptothorax pleuriticus,ants,Leptothorax pleuriticus,NULL,,NULL,,,species,NULL,Leptothorax,2024-01-31 16:46:01.310562+00
2e66e0be-a161-4081-9f71-f7a7d522c6fd,Pseudoponera,ants,,,,,,NULL,genus,NULL,Pseudoponera,2024-01-24 17:18:54.447684+00
17d13b55-8059-49e6-903f-01f7012820d0,Pachycondyla commutata,ants,Pachycondyla commutata,NULL,,NULL,,,species,NULL,Pachycondyla,2024-01-31 16:46:01.310562+00
04ce77ce-5057-40f2-bc57-4a5b21a44b3c,Dolichoderus quadridenticulatus,ants,Dolichoderus quadridenticulatus,NULL,NULL,NULL,,NULL,species,NULL,Dolichoderus,2024-01-24 17:18:54.447684+00
d063d7bb-dc3b-4153-866e-aac8b0a58162,Pseudomyrmex concolor,ants,Pseudomyrmex concolor,NULL,,NULL,,,species,NULL,Pseudomyrmex,2024-01-31 16:46:01.310562+00
1709700c-9306-49fb-956d-0c782307b6a3,Camponotus latangulus,ants,Camponotus latangulus,NULL,,NULL,,,species,NULL,Camponotus,2024-01-31 16:46:01.310562+00
04ebcf01-e7f9-41c5-aaeb-78bceedfc4f5,Pachycondyla striata,ants,Pachycondyla striata,NULL,,NULL,,,species,NULL,Pachycondyla,2024-01-31 16:46:01.310562+00
dae4bd60-913b-4c8f-9e2e-ef6694a840aa,Cephalotes,ants,,,,,,NULL,genus,NULL,Cephalotes,2024-01-24 17:18:54.447684+00
00371a1a-0f39-4e15-9b89-08217809a39e,Pachycondyla stigma,ants,Pachycondyla stigma,NULL,,NULL,,,species,NULL,Pachycondyla,2024-01-31 16:46:01.310562+00
